subject,word,logwordfreq,wordlen,surprisal,tag,wtype
5,tried,-8.847719481362407,5,7.61840211623289,VERB,CONT
11,dug,-11.46632095184243,3,13.24495299777128,VERB,CONT
5,you,-5.541296313955169,3,5.711585349022661,PRON,FUNC
15,The,-2.785981203659842,3,2.3241603153154,DET,FUNC
1,down,-7.108941820943702,4,1.2814208404424883,PRT,FUNC
3,had,-5.470696658446039,3,2.9207601129101572,VERB,CONT
8,and,-3.6574238363045,3,1.9315212026729622,CONJ,FUNC
5,like,-6.726824709978813,4,3.2153298238568855,ADP,FUNC
16,he,-5.13912973886908,2,4.356951512963334,PRON,FUNC
16,to,-3.655721426481066,2,1.6205455729386515,PRT,FUNC
15,it.,-4.814770701744465,3,3.1862481741323707,PRON,FUNC
5,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
15,sat,-9.09375324022374,3,9.568300250533037,VERB,CONT
11,"daughter,",-9.330571253085992,9,5.060322181320225,NOUN,CONT
7,out,-6.302934641988838,3,2.7725887621759906,PRT,FUNC
12,Bruce,-11.08699650563687,5,10.408674731923075,NOUN,CONT
15,across,-8.334699972169636,6,5.633090223202493,ADP,FUNC
12,Ian,-9.85688303940833,3,8.664927040998682,NOUN,CONT
3,Shut,-10.133193473579036,4,10.160847498364125,NOUN,CONT
11,I,-5.250051055056003,1,3.044339854851148,PRON,FUNC
16,I,-5.250051055056003,1,3.044339854851148,PRON,FUNC
4,almost,-8.050929113404585,6,7.392748777119473,ADV,CONT
5,of,-3.4606771467424715,2,3.6976292974354186,ADP,FUNC
5,Phil,-10.977920638463138,4,10.024281176498647,NOUN,CONT
10,you,-5.541296313955169,3,4.927808409218417,PRON,FUNC
7,older,-9.338139057953025,5,6.154856005274945,ADJ,CONT
3,is,-4.646881437660655,2,3.784736091503383,VERB,CONT
1,table.,-8.547702450752675,6,4.473278111861393,NOUN,CONT
12,was,-4.7581921670609155,3,2.1377107899953,VERB,CONT
1,with,-5.006002429288302,4,4.405766316934807,ADP,FUNC
12,control,-8.106664965666779,7,4.555227115321051,NOUN,CONT
1,stood,-8.953647873052056,5,6.419952627031348,VERB,CONT
1,last,-7.231517340211015,4,5.623327262408199,ADJ,CONT
4,on,-4.9475980266505895,2,3.0075215192141727,ADP,FUNC
4,this,-5.442815107363993,4,5.3248201309524505,DET,FUNC
3,head.,-7.903113835851266,5,0.06361950508538829,NOUN,CONT
4,more,-6.162017354479951,4,4.466992054557519,ADJ,CONT
15,one,-5.972566703107296,3,5.674651884131036,NUM,FUNC
2,I,-5.250051055056003,1,3.044339854851148,PRON,FUNC
4,and,-3.6574238363045,3,3.8634845016837795,CONJ,FUNC
16,of,-3.4606771467424715,2,1.2720815553053044,ADP,FUNC
7,a,-3.840814668221414,1,2.8045256174158175,DET,FUNC
10,killing.,-10.372952513680332,8,9.766760059698194,NOUN,CONT
5,hand,-7.989015209224487,4,4.371780160962215,NOUN,CONT
5,and,-3.6574238363045,3,2.086644057802878,CONJ,FUNC
8,want,-7.818165432203236,4,2.8096373563222645,VERB,CONT
7,her,-5.759478310719019,3,3.1321604502979405,PRON,FUNC
15,knocked,-10.793782162449743,7,11.47339007892352,VERB,CONT
16,probably,-8.40608284596966,8,6.9814610278088765,ADV,CONT
10,wound,-10.763285582465318,5,8.74770497509182,VERB,CONT
10,me,-6.780467773988587,2,1.6003680197687444,PRON,FUNC
10,down.,-7.108941820943702,5,6.582676315553238,PRT,FUNC
11,his,-5.442779651579884,3,4.617235731875381,PRON,FUNC
16,lunch.,-9.995087617698857,6,8.458316080604328,NOUN,CONT
8,of,-3.4606771467424715,2,1.0204343330770782,ADP,FUNC
1,and,-3.6574238363045,3,3.6612714788170426,CONJ,FUNC
11,his,-5.442779651579884,3,1.3842750139614395,PRON,FUNC
1,back.,-7.02712137530768,5,2.597477165853793,NOUN,CONT
4,down,-7.108941820943702,4,1.2184865846807753,ADV,CONT
11,out,-6.302934641988838,3,3.17885687598386,ADV,CONT
7,wrists.,-12.325191797787292,7,8.49999287078752,NOUN,CONT
10,talk,-8.854683351097025,4,5.455814196892882,VERB,CONT
15,man,-7.494806134333096,3,5.2365620443379886,NOUN,CONT
2,is,-4.646881437660655,2,1.3183750285999498,VERB,CONT
3,huge,-9.452673949886892,4,8.872274828622798,ADJ,CONT
12,he,-5.13912973886908,2,3.017215402455678,PRON,FUNC
1,and,-3.6574238363045,3,3.3789054688631825,CONJ,FUNC
12,hands,-8.600361452998824,5,1.20893085654485,NOUN,CONT
8,remembered.,-9.84668417902029,11,7.476908262268406,VERB,CONT
1,You,-5.541296313955169,3,4.544427991234908,PRON,FUNC
16,only,-6.517961747087235,4,4.9414397129689425,ADV,CONT
3,senses,-10.9670683136341,6,5.875828743705926,NOUN,CONT
10,soldier,-10.99344488296663,7,13.632109655307298,NOUN,CONT
8,pay,-8.539320077686046,3,5.616189248619917,VERB,CONT
16,arms,-9.097564257686242,4,1.3934968672588803,NOUN,CONT
1,and,-3.6574238363045,3,1.9131926253327296,CONJ,FUNC
3,Brian,-10.094248584451776,5,9.183077764475135,NOUN,CONT
8,Alan,-9.953449237799381,4,9.062238098794806,NOUN,CONT
3,of,-3.4606771467424715,2,0.11332863310698094,ADP,FUNC
3,smiled,-9.499267115735782,6,5.57630847480926,VERB,CONT
10,your,-6.77270126725108,4,4.563608525059549,PRON,FUNC
4,a,-3.840814668221414,1,4.718894863731067,DET,FUNC
15,him,-6.48398326121215,3,2.443595404089001,PRON,FUNC
15,to,-3.655721426481066,2,0.08338167190451898,PRT,FUNC
11,he,-5.13912973886908,2,0.988030053063373,PRON,FUNC
8,with,-5.006002429288302,4,5.138402841823653,ADP,FUNC
10,of,-3.4606771467424715,2,0.988030053063373,ADP,FUNC
8,The,-2.785981203659842,3,2.3241603153154,DET,FUNC
12,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
5,"trying,",-8.74483285371725,7,9.962502818453618,ADJ,CONT
12,sword,-11.161269680577387,5,8.21769593838645,NOUN,CONT
8,I,-5.250051055056003,1,3.044339854851148,PRON,FUNC
11,felt,-8.206014112923103,4,8.723389676509802,VERB,CONT
10,breakfast.,-10.08002659072254,10,6.439064083303199,NOUN,CONT
1,that.,-4.653017748138293,5,2.4448157741882883,DET,FUNC
11,to,-3.655721426481066,2,1.8065875406972913,PRT,FUNC
10,eat,-9.717666998238613,3,3.862425312541002,VERB,CONT
2,most,-6.887080283263541,4,3.9321015374550017,ADV,CONT
5,are,-5.3999677675642666,3,3.7893412616893714,VERB,CONT
7,were,-5.781635286684798,4,2.370902792703179,VERB,CONT
10,of,-3.4606771467424715,2,0.3420052664474986,ADP,FUNC
10,Underneath,-11.17524506331499,10,11.235371857860725,ADP,FUNC
3,not,-5.423998743924357,3,2.8532713438345016,ADV,CONT
15,this,-5.442815107363993,4,5.1772474523424625,DET,FUNC
5,a,-3.840814668221414,1,4.714612055458098,DET,FUNC
15,was,-4.7581921670609155,3,3.0006828414879805,VERB,CONT
15,like,-6.726824709978813,4,3.2153298238568855,ADP,FUNC
16,someone,-8.697137602900082,7,4.115410336708258,NOUN,CONT
2,Maria,-10.7794696997393,5,14.519963441314871,NOUN,CONT
12,Andy,-10.601103322788273,4,10.49543613822709,NOUN,CONT
12,he,-5.13912973886908,2,2.6863339245924336,PRON,FUNC
12,older,-9.338139057953025,5,6.154856005274945,ADJ,CONT
1,the,-2.785981203659842,3,2.573921720352464,DET,FUNC
2,back,-7.02712137530768,4,1.999675418840493,ADV,CONT
15,the,-2.785981203659842,3,2.587483946550199,DET,FUNC
7,The,-2.785981203659842,3,2.3241603153154,DET,FUNC
11,groaned.,-12.06758718057279,8,12.30128454910953,VERB,CONT
7,She,-5.744994531370205,3,3.5342378592365606,PRON,FUNC
3,"now,",-6.731839825399422,4,6.7101197952802725,VERB,CONT
5,enemy.,-10.341554385045065,6,8.394096982360724,NOUN,CONT
3,half,-8.271797839178287,4,7.673410874104517,DET,FUNC
10,yawn.,-13.298640943501397,5,14.35468388333976,NOUN,CONT
5,sat,-9.09375324022374,3,5.225210299829529,VERB,CONT
12,only,-6.517961747087235,4,4.9414397129689425,ADV,CONT
7,them,-6.519320821343685,4,5.699980320153971,PRON,FUNC
4,for,-4.722901412970362,3,5.39465753682296,ADP,FUNC
8,of,-3.4606771467424715,2,1.6927293130189218,ADP,FUNC
8,walked,-9.334782307116637,6,9.940996673685053,VERB,CONT
15,warehouse,-11.567506096089776,9,9.871435578025704,NOUN,CONT
15,and,-3.6574238363045,3,2.8938889448749165,CONJ,FUNC
11,I'll,-8.764286016832015,4,7.99717736403041,NOUN,CONT
10,door,-8.402656341075208,4,0.6143665441722993,NOUN,CONT
4,stepped,-10.435133726657872,7,11.302768523532663,VERB,CONT
12,his,-5.442779651579884,3,6.308208172468348,PRON,FUNC
8,mid,-11.133141638418262,3,14.523463370656224,VERB,CONT
2,and,-3.6574238363045,3,2.4014350710362797,CONJ,FUNC
3,his,-5.442779651579884,3,3.0359584451126493,PRON,FUNC
4,the,-2.785981203659842,3,2.9406544481136256,DET,FUNC
2,it,-4.814770701744465,2,3.526063682156432,PRON,FUNC
10,tell,-8.332966553251882,4,3.0842897062145944,VERB,CONT
10,feel,-8.352573219621132,4,10.8512085609456,VERB,CONT
15,opened,-9.080768561666021,6,2.3003515854538414,VERB,CONT
1,claims,-9.261224141214404,6,10.92109201851797,NOUN,CONT
15,bored,-11.166681367538114,5,14.333016557614688,ADJ,CONT
8,kill.,-10.012778615856984,5,7.050814890809857,VERB,CONT
12,the,-2.785981203659842,3,3.048852921633416,DET,FUNC
5,down,-7.108941820943702,4,1.2814208404424883,ADV,CONT
15,to,-3.655721426481066,2,1.6205455729386515,PRT,FUNC
8,pointed.,-9.65112829459948,8,10.606627972367772,VERB,CONT
2,were,-5.781635286684798,4,3.0580632620053922,VERB,CONT
5,None,-9.314388479922936,4,7.511400986961457,NOUN,CONT
8,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
3,lip.,-11.075608482209304,4,7.204558497469069,NOUN,CONT
12,have,-5.486617238622331,4,4.07580587310876,VERB,CONT
8,I,-5.250051055056003,1,3.044339854851148,PRON,FUNC
11,you,-5.541296313955169,3,1.4586139736887522,PRON,FUNC
11,anger,-10.137615813566905,5,7.481075941286725,NOUN,CONT
15,hoped,-9.864232153849803,5,7.029792288910821,VERB,CONT
10,it.,-4.814770701744465,3,2.2265974823401495,PRON,FUNC
16,Alec,-11.792387267302527,4,9.715527541379076,NOUN,CONT
11,up.,-6.272347648863022,3,7.474743832280991,PRT,FUNC
8,Jacques,-11.497125299327976,7,13.05941069097782,NOUN,CONT
4,at,-5.260658605349815,2,2.719836537695497,ADP,FUNC
4,the,-2.785981203659842,3,1.5160128148869076,DET,FUNC
10,own.,-7.26126931366156,4,1.9826708279287322,ADJ,CONT
4,been,-5.948284300135172,4,1.2126357159594774,VERB,CONT
3,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
1,guard,-10.40283734172287,5,7.426044157564166,NOUN,CONT
16,the,-2.785981203659842,3,2.041810423457191,DET,FUNC
11,Tom,-9.894615321076591,3,8.365038358487139,NOUN,CONT
11,they,-5.70446366173718,4,4.766903762919993,PRON,FUNC
4,build,-9.556778446957992,5,7.665420903831828,VERB,CONT
4,Don't,-7.4845299221583375,5,6.472589722257193,NOUN,CONT
8,hands,-8.600361452998824,5,3.5254419841813234,NOUN,CONT
2,to,-3.655721426481066,2,0.5072433778909373,PRT,FUNC
15,not,-5.423998743924357,3,2.843853770804156,ADV,CONT
16,Joseph,-10.466966653231083,6,9.813986079955502,NOUN,CONT
1,bang.,-11.409395015046421,5,6.221446766164332,NOUN,CONT
2,killing.,-10.372952513680332,8,9.766760059698194,NOUN,CONT
11,probably,-8.40608284596966,8,6.9814610278088765,ADV,CONT
11,him,-6.48398326121215,3,1.3989424810038116,PRON,FUNC
2,his,-5.442779651579884,3,4.206892042452911,PRON,FUNC
5,her,-5.759478310719019,3,7.971019997373998,PRON,FUNC
5,let,-8.369778247538491,3,6.265311012185869,VERB,CONT
3,placed,-9.322937628230921,6,10.307453091235056,VERB,CONT
10,he,-5.13912973886908,2,2.4713645803105093,PRON,FUNC
7,the,-2.785981203659842,3,3.9461242806713357,DET,FUNC
8,bored,-11.166681367538114,5,14.333016557614688,ADJ,CONT
11,people,-6.865837463502093,6,9.389803854124139,NOUN,CONT
16,It,-4.814770701744465,2,3.1893796898588427,PRON,FUNC
2,visible,-10.395640477266342,7,9.661900334563246,ADJ,CONT
2,was,-4.7581921670609155,3,1.114858742570578,VERB,CONT
4,white,-8.34396524347776,5,8.110809938369666,ADJ,CONT
7,it.,-4.814770701744465,3,4.360244209646314,PRON,FUNC
11,envelope.,-11.267744497983394,9,7.779168607425734,NOUN,CONT
3,when,-6.226180238259782,4,3.780384205677624,ADV,CONT
10,you,-5.541296313955169,3,1.763041051418588,PRON,FUNC
5,The,-2.785981203659842,3,2.3241603153154,DET,FUNC
16,not,-5.423998743924357,3,2.8532713438345016,ADV,CONT
8,front,-8.501986513611417,5,1.6811795461924635,NOUN,CONT
7,Samuel,-11.245691017268538,6,14.612135922587425,NOUN,CONT
3,drove,-10.249770672841871,5,7.029078487531994,VERB,CONT
2,about,-6.373983561607304,5,6.000398597236903,ADP,FUNC
11,almost,-8.050929113404585,6,9.521695928250839,ADV,CONT
16,on,-4.9475980266505895,2,0.988030053063373,ADP,FUNC
2,the,-2.785981203659842,3,1.5160128148869076,DET,FUNC
7,mid,-11.133141638418262,3,14.523463370656224,VERB,CONT
7,lost,-8.590171187675502,4,10.905825879351418,VERB,CONT
7,was,-4.7581921670609155,3,2.4921108719983858,VERB,CONT
5,at,-5.260658605349815,2,1.905718434120871,ADP,FUNC
4,James,-9.262724343446031,5,8.681459601966381,NOUN,CONT
15,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
5,still,-7.26470869796347,5,4.879845561731351,ADV,CONT
2,off,-7.406689842000055,3,5.488211569151308,PRT,FUNC
10,white,-8.34396524347776,5,2.8494720784310617,ADJ,CONT
3,Jacques,-11.497125299327976,7,13.05941069097782,NOUN,CONT
12,just,-6.965837403551519,4,7.712577846536346,ADV,CONT
7,his,-5.442779651579884,3,4.206892042452911,PRON,FUNC
1,buy,-9.163945085755728,3,6.39996618842416,VERB,CONT
2,on,-4.9475980266505895,2,4.600150550485364,ADP,FUNC
4,Let,-8.369778247538491,3,6.812221023473814,VERB,CONT
15,and,-3.6574238363045,3,2.8269527962215797,CONJ,FUNC
7,We,-6.024174973068729,2,4.205326284589675,PRON,FUNC
16,drove,-10.249770672841871,5,7.029078487531994,VERB,CONT
7,before,-7.079546193145498,6,6.678855294887598,ADP,FUNC
4,pale.,-10.269170530315556,5,1.3934968672588803,NOUN,CONT
3,are,-5.3999677675642666,3,2.9338618220892934,VERB,CONT
10,let,-8.369778247538491,3,6.265311012185869,VERB,CONT
1,and,-3.6574238363045,3,2.8269527962215797,CONJ,FUNC
2,"predicted,",-10.846959941341716,10,10.675793023391128,VERB,CONT
16,when,-6.226180238259782,4,6.3417338114223405,ADV,CONT
10,placed,-9.322937628230921,6,7.839335155905669,VERB,CONT
7,to,-3.655721426481066,2,2.828633683339466,PRT,FUNC
8,All,-5.970976358312091,3,5.239624482511671,DET,FUNC
15,was,-4.7581921670609155,3,2.4921108719983858,VERB,CONT
16,their,-5.9376725369117445,5,7.101978331576185,PRON,FUNC
7,Simon,-10.149318371193932,5,9.038130032871157,NOUN,CONT
16,wiped,-11.397607059294378,5,7.286162113164779,VERB,CONT
5,little,-7.444205963995662,6,7.5863731575893425,ADJ,CONT
15,train,-9.46815413517479,5,1.6263780209792054,NOUN,CONT
2,bored,-11.166681367538114,5,6.154694824318435,VERB,CONT
11,all.,-5.970976358312091,4,0.06456448600755305,DET,FUNC
11,know,-7.307470557301551,4,3.821577452991288,VERB,CONT
4,immediately.,-9.152502123070459,12,9.61412169388362,ADV,CONT
2,and,-3.6574238363045,3,2.2064498627764513,CONJ,FUNC
16,gets,-9.72076608011011,4,8.118546624282127,VERB,CONT
15,I,-5.250051055056003,1,3.044339854851148,PRON,FUNC
3,him.,-6.48398326121215,4,0.8873034681703486,PRON,FUNC
3,miss,-9.048932618673687,4,6.076867448175236,VERB,CONT
2,had,-5.470696658446039,3,2.933930899642083,VERB,CONT
10,band,-9.63223434523952,4,8.211962501504894,NOUN,CONT
15,Alice,-10.6812928194529,5,8.5811129436137,NOUN,CONT
12,together,-8.119320584469612,8,4.448064805093107,ADV,CONT
12,fork,-11.707673213129697,4,11.56296063904099,NOUN,CONT
5,fell,-9.147755441988142,4,5.6306494830039195,VERB,CONT
16,put,-7.719207128765763,3,4.92258154105732,VERB,CONT
2,much,-7.073125229735971,4,7.540413559133182,ADV,CONT
2,senses,-10.9670683136341,6,5.875828743705926,NOUN,CONT
8,a,-3.840814668221414,1,2.2862873957058336,DET,FUNC
7,matches,-10.409722674233215,7,11.946985780850536,NOUN,CONT
5,have,-5.486617238622331,4,3.2848909195162355,VERB,CONT
5,after,-6.751133744549675,5,8.167545635061039,ADP,FUNC
8,be,-5.041986102848782,2,0.4224069327246647,VERB,CONT
10,in,-3.9285727557862526,2,3.299005766136289,ADP,FUNC
3,caught,-9.378805398336457,6,10.717013901725908,VERB,CONT
8,Henry,-9.603733939982622,5,8.77455311727613,NOUN,CONT
1,down,-7.108941820943702,4,2.597477165853793,ADV,CONT
16,the,-2.785981203659842,3,0.4172951938182179,DET,FUNC
11,down.,-7.108941820943702,5,0.874365242532815,PRT,FUNC
3,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
8,at,-5.260658605349815,2,5.969705137947293,ADP,FUNC
5,him,-6.48398326121215,3,3.995100265599319,PRON,FUNC
2,his,-5.442779651579884,3,3.495070886804732,PRON,FUNC
11,like,-6.726824709978813,4,4.533513737894117,ADP,FUNC
3,a,-3.840814668221414,1,5.99404346238024,DET,FUNC
3,the,-2.785981203659842,3,1.3997460832012665,DET,FUNC
7,of,-3.4606771467424715,2,1.0204343330770782,ADP,FUNC
11,and,-3.6574238363045,3,2.6933568091260653,CONJ,FUNC
3,an,-5.663232866402157,2,7.16946710065184,DET,FUNC
8,You,-5.541296313955169,3,4.544427991234908,PRON,FUNC
3,lay,-9.20299004536524,3,7.9715495919453865,VERB,CONT
11,put,-7.719207128765763,3,4.92258154105732,VERB,CONT
3,Adam,-10.45510048528933,4,12.464745064861177,NOUN,CONT
15,the,-2.785981203659842,3,1.3997460832012665,DET,FUNC
12,Alex,-10.99932917585232,4,14.46681977736857,NOUN,CONT
12,of,-3.4606771467424715,2,5.762219195217599,ADP,FUNC
10,first,-6.716941749852656,5,4.117206353080793,ADJ,CONT
2,the,-2.785981203659842,3,1.3997460832012665,DET,FUNC
8,was,-4.7581921670609155,3,3.0006828414879805,VERB,CONT
8,truck,-11.391764783670151,5,9.47080879769567,NOUN,CONT
2,walked,-9.334782307116637,6,9.84576175423882,VERB,CONT
7,dead,-9.022883007274128,4,7.9393364264944,ADJ,CONT
4,that,-4.653017748138293,4,3.9836103659852786,ADP,FUNC
3,wrong,-8.880745738753234,5,6.25665329223621,ADJ,CONT
7,white,-8.34396524347776,5,2.8494720784310617,ADJ,CONT
16,together,-8.119320584469612,8,4.448064805093107,ADV,CONT
1,a,-3.840814668221414,1,1.9179221351137394,DET,FUNC
5,were,-5.781635286684798,4,2.671021733724023,VERB,CONT
12,back,-7.02712137530768,4,2.7709539267599648,PRT,FUNC
3,and,-3.6574238363045,3,4.337932160095202,CONJ,FUNC
10,living.,-8.762253567031204,7,8.220459040498042,NOUN,CONT
15,Barbara,-11.051831138262347,7,13.355684314893363,NOUN,CONT
7,over,-6.646765118541548,4,7.64147401886469,PRT,FUNC
4,took,-7.890121857678953,4,9.039281325417655,VERB,CONT
12,speaker,-9.358519685384882,7,8.459214088790596,NOUN,CONT
12,move,-8.59780413500337,4,4.745328540598639,VERB,CONT
5,say.,-7.614705541573503,4,3.479206075514003,VERB,CONT
16,of,-3.4606771467424715,2,1.179803155118475,ADP,FUNC
15,the,-2.785981203659842,3,0.4119324731366348,DET,FUNC
2,His,-5.442779651579884,3,5.22445044674884,PRON,FUNC
8,Alan,-9.953449237799381,4,9.062238098794806,NOUN,CONT
10,happened.,-9.014198313643725,9,5.1007555755532,VERB,CONT
1,and,-3.6574238363045,3,3.187008027213059,CONJ,FUNC
7,breath,-9.893095728903138,6,3.9403678179388506,NOUN,CONT
7,Jacques,-11.497125299327976,7,13.05941069097782,NOUN,CONT
4,good,-7.259663113071414,4,5.320307064170182,ADJ,CONT
3,took,-7.890121857678953,4,9.039281325417655,VERB,CONT
4,or,-5.61678518044597,2,5.288876777650814,CONJ,FUNC
15,room.,-8.151982809637282,5,3.1989814696966277,NOUN,CONT
1,a,-3.840814668221414,1,3.2517106683261914,DET,FUNC
4,to,-3.655721426481066,2,3.758164259530232,PRT,FUNC
12,paid,-8.83876102485142,4,6.336990486130773,VERB,CONT
1,should,-6.876105123187059,6,4.218059580153932,VERB,CONT
8,They're,-9.183383686411181,7,7.197328380277068,NOUN,CONT
7,and,-3.6574238363045,3,2.4014350710362797,CONJ,FUNC
4,better,-8.039512918049729,6,7.457059978766797,ADJ,CONT
1,wall,-9.07807651119876,4,10.962008955620474,NOUN,CONT
12,to,-3.655721426481066,2,1.865545232003404,PRT,FUNC
10,give,-7.862980015442483,4,6.765041054918366,VERB,CONT
4,tea.,-9.599358274626574,4,0.4841852907696949,NOUN,CONT
11,up,-6.272347648863022,2,0.3409253540388844,PRT,FUNC
8,be,-5.041986102848782,2,1.1247345300344296,VERB,CONT
2,to,-3.655721426481066,2,1.0851899336473498,PRT,FUNC
5,Powerful,-9.48965725727323,8,10.984044694960428,NOUN,CONT
8,of,-3.4606771467424715,2,0.34830744184702334,ADP,FUNC
15,table,-8.547702450752675,5,4.585920574610661,NOUN,CONT
15,spoke,-9.617964980840288,5,10.43379593528764,VERB,CONT
11,told,-7.9674072599173105,4,5.337161987050898,VERB,CONT
10,my,-6.608684049596997,2,7.20856499553088,PRON,FUNC
8,stood,-8.953647873052056,5,5.454317516582436,VERB,CONT
2,as,-5.007718737747603,2,0.3746927644276421,ADP,FUNC
12,kicked,-11.083423797299297,6,11.737542640791798,VERB,CONT
10,While,-7.46787077072041,5,6.832138384528212,ADP,FUNC
15,the,-2.785981203659842,3,2.375715195547537,DET,FUNC
3,She,-5.744994531370205,3,3.5342378592365606,PRON,FUNC
15,heard,-8.61548143865161,5,4.05669441683691,VERB,CONT
3,us,-7.237031683084404,2,4.988803888331829,PRON,FUNC
1,than,-6.514524044589312,4,1.3143201762511874,ADP,FUNC
15,I,-5.250051055056003,1,4.137330946793561,PRON,FUNC
1,Despite,-8.774014680098672,7,7.438270884407965,ADP,FUNC
12,not,-5.423998743924357,3,0.5010563317460623,ADV,CONT
2,his,-5.442779651579884,3,4.3101860097246245,PRON,FUNC
11,most,-6.887080283263541,4,3.9321015374550017,ADV,CONT
2,kill,-10.012778615856984,4,7.050814890809857,VERB,CONT
7,Bruce,-11.08699650563687,5,10.408674731923075,NOUN,CONT
1,was,-4.7581921670609155,3,3.9199899398658538,VERB,CONT
5,he,-5.13912973886908,2,3.66207738359959,PRON,FUNC
1,you,-5.541296313955169,3,4.802409625053961,PRON,FUNC
15,Ellen,-11.528908796591633,5,14.569975589534703,NOUN,CONT
15,The,-2.785981203659842,3,2.3241603153154,DET,FUNC
16,Phil,-10.977920638463138,4,10.024281176498647,NOUN,CONT
2,with,-5.006002429288302,4,4.18812597394501,ADP,FUNC
1,a,-3.840814668221414,1,3.5767666059041607,DET,FUNC
8,across,-8.334699972169636,6,3.649275010482543,ADP,FUNC
12,will,-5.9793388695512455,4,2.7354480646259964,VERB,CONT
16,and,-3.6574238363045,3,3.795074698570926,CONJ,FUNC
10,door.,-8.402656341075208,5,4.542286587098424,NOUN,CONT
15,sit,-9.604383818153341,3,4.41628913080979,VERB,CONT
2,first,-6.716941749852656,5,4.117206353080793,ADJ,CONT
1,moving,-9.285974412293562,6,7.3170628051127595,VERB,CONT
2,letter,-8.949755500562874,6,8.560596910435123,NOUN,CONT
3,the,-2.785981203659842,3,1.5160128148869076,DET,FUNC
12,on,-4.9475980266505895,2,1.4132461396014906,ADP,FUNC
5,soldier.,-10.99344488296663,8,5.962521072457152,NOUN,CONT
8,back,-7.02712137530768,4,2.7709539267599648,PRT,FUNC
15,desk.,-10.094779229197579,5,3.8379258071515454,NOUN,CONT
5,door,-8.402656341075208,4,5.9226402986464945,NOUN,CONT
10,truck,-11.391764783670151,5,10.053086516012003,NOUN,CONT
4,his,-5.442779651579884,3,3.456479560646152,PRON,FUNC
16,the,-2.785981203659842,3,3.241648371469807,DET,FUNC
15,justified.,-10.620668197636464,10,9.837311266947532,ADJ,CONT
3,watch,-9.440184195522239,5,7.85805517271171,VERB,CONT
8,fork,-11.707673213129697,4,11.56296063904099,NOUN,CONT
5,to,-3.655721426481066,2,0.4642149702581576,PRT,FUNC
3,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
16,killed,-9.340258363115762,6,8.914987782097837,VERB,CONT
5,spare,-10.497064684388363,5,12.407502799449345,VERB,CONT
15,that.,-4.653017748138293,5,2.6937712744428044,ADP,FUNC
5,uses,-9.801341459601923,4,8.257760919004546,VERB,CONT
2,on,-4.9475980266505895,2,4.03721454695018,ADP,FUNC
12,first,-6.716941749852656,5,7.686121143817844,ADJ,CONT
16,"God,",-8.647860246261253,4,4.206571983124985,NOUN,CONT
4,groaned,-12.06758718057279,7,12.422538680106596,VERB,CONT
10,shout,-11.305319910155388,5,11.495172533903244,NOUN,CONT
7,Andrew,-10.122768139099811,6,8.897695368049451,NOUN,CONT
8,to,-3.655721426481066,2,0.9459940596056737,PRT,FUNC
2,out,-6.302934641988838,3,3.17885687598386,ADV,CONT
7,Henry,-9.603733939982622,5,8.77455311727613,NOUN,CONT
10,his,-5.442779651579884,3,6.308208172468348,PRON,FUNC
7,letter,-8.949755500562874,6,8.929494068183699,NOUN,CONT
5,breath.,-9.893095728903138,7,3.96790673565106,NOUN,CONT
11,at,-5.260658605349815,2,1.2376763288457875,ADP,FUNC
16,dug,-11.46632095184243,3,13.24495299777128,VERB,CONT
16,of,-3.4606771467424715,2,0.8784937776045533,ADP,FUNC
7,train,-9.46815413517479,5,1.6263780209792054,NOUN,CONT
10,The,-2.785981203659842,3,2.3241603153154,DET,FUNC
16,as,-5.007718737747603,2,6.66678974900031,ADP,FUNC
7,not,-5.423998743924357,3,3.6676956912264957,ADV,CONT
5,at,-5.260658605349815,2,4.552993607780847,ADP,FUNC
16,table,-8.547702450752675,5,2.273641598375111,NOUN,CONT
5,as,-5.007718737747603,2,2.596417976711016,ADP,FUNC
5,the,-2.785981203659842,3,1.1334198810052032,DET,FUNC
4,got,-7.780400893343652,3,2.9381446303622623,VERB,CONT
8,in,-3.9285727557862526,2,3.538889081124409,ADP,FUNC
4,and,-3.6574238363045,3,3.081595681655791,CONJ,FUNC
4,will,-5.9793388695512455,4,3.7779895171809104,VERB,CONT
4,the,-2.785981203659842,3,0.9142713447794948,DET,FUNC
10,stayed,-10.102505389916718,6,6.958481228580796,VERB,CONT
5,tea,-9.599358274626574,3,0.8649983263745152,NOUN,CONT
10,door,-8.402656341075208,4,5.9226402986464945,NOUN,CONT
8,and,-3.6574238363045,3,2.0243545258672033,CONJ,FUNC
15,walked,-9.334782307116637,6,3.757680716660703,VERB,CONT
12,the,-2.785981203659842,3,2.429825945232897,DET,FUNC
3,just,-6.965837403551519,4,6.358128217284458,ADV,CONT
3,can,-6.148975521575514,3,5.574535484287655,VERB,CONT
10,and,-3.6574238363045,3,1.9737828494697751,CONJ,FUNC
1,sat,-9.09375324022374,3,9.608342205300204,VERB,CONT
